state,stop_date,stop_time,county_name,driver_gender,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,district
RI,2007-04-07,19:13,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-07,20:30,,M,Hispanic,Other Traffic Violation,Moving violation,TRUE,Probable Cause,Citation,FALSE,16-30 Min,TRUE,Zone X4
RI,2007-04-07,20:50,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-07,21:53,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-07,22:33,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K1
RI,2007-04-07,23:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-07,23:27,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-07,23:44,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-08,00:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-08,01:14,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-08,02:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-08,02:42,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-08,17:18,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-08,20:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-08,23:01,,F,White,Call for Service,Other,FALSE,,N/D,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-08,23:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-08,23:33,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-09,01:13,,M,White,Other Traffic Violation,Moving violation,FALSE,,N/D,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-09,02:26,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-09,07:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-09,07:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2007-04-09,08:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-09,08:46,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-09,09:52,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-09,10:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-09,10:25,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-09,10:26,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-09,11:00,,,,,,FALSE,,,,,FALSE,Zone K1
RI,2007-04-09,11:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-09,11:17,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-09,11:27,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-09,12:03,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-09,12:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-09,12:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-09,13:34,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2007-04-09,13:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-09,14:08,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2007-04-09,14:22,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2007-04-09,17:00,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-09,18:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-09,19:49,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-09,20:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-09,20:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-09,20:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-09,21:10,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-09,22:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-09,22:45,,,,,,FALSE,,,,,FALSE,Zone K2
RI,2007-04-09,22:55,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-09,23:47,,F,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-10,00:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-10,00:00,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,00:05,,F,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,00:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2007-04-10,01:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,01:52,,M,White,Registration Violation,Registration/plates,TRUE,"Inventory,Probable Cause",Citation,FALSE,30+ Min,FALSE,Zone X4
RI,2007-04-10,07:08,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,08:04,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-10,08:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,08:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,08:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,08:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-10,08:52,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,09:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-10,09:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-10,10:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-10,10:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,10:46,,M,Hispanic,Equipment/Inspection Violation,Equipment,TRUE,Inventory,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,11:16,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,No Action,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,11:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-10,11:55,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-10,13:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,13:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,13:50,,M,Hispanic,Call for Service,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2007-04-10,13:57,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-10,14:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,15:09,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,15:30,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,16:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-10,16:10,,F,Black,Equipment/Inspection Violation,Equipment,TRUE,"Incident to Arrest,Inventory",Arrest Driver,TRUE,30+ Min,FALSE,Zone K3
RI,2007-04-10,16:10,,,,,,FALSE,,,,,FALSE,Zone K3
RI,2007-04-10,16:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,17:00,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,17:05,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,17:40,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-10,18:01,,,,,,FALSE,,,,,FALSE,Zone X1
RI,2007-04-10,20:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-10,21:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-10,22:05,,M,White,Registration Violation,Registration/plates,TRUE,Reasonable Suspicion,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2007-04-10,22:10,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-10,23:45,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-11,00:30,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,00:31,,F,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,01:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2007-04-11,01:12,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,01:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-11,01:22,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,01:30,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,02:21,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,07:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,07:40,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,07:50,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-11,07:53,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,09:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-11,09:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,09:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,10:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,10:15,,,,,,FALSE,,,,,FALSE,Zone K3
RI,2007-04-11,10:15,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,10:22,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,11:20,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-11,11:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,11:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,11:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,11:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-11,11:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-11,11:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-11,12:30,,,,,,FALSE,,,,,FALSE,Zone K1
RI,2007-04-11,12:30,,M,White,Other Traffic Violation,Moving violation,TRUE,Incident to Arrest,Arrest Driver,TRUE,30+ Min,TRUE,Zone K1
RI,2007-04-11,12:30,,M,Asian,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-11,12:42,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,13:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,14:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-11,14:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,14:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-11,14:55,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-11,16:00,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,16:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,17:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-11,17:25,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,17:55,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,18:40,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-11,21:15,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-11,22:59,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K1
RI,2007-04-12,00:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-12,01:25,,F,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,01:45,,F,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,07:10,,F,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,07:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,08:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,08:05,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-12,09:05,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,09:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,10:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-12,10:10,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-12,11:55,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-12,15:34,,M,White,Call for Service,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-12,22:35,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-12,22:55,,M,White,Speeding,Speeding,TRUE,Inventory,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2007-04-13,00:40,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-13,01:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,01:09,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,01:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2007-04-13,02:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-13,02:45,,M,White,Other Traffic Violation,Moving violation,TRUE,"Incident to Arrest,Protective Frisk",Citation,FALSE,16-30 Min,TRUE,Zone X4
RI,2007-04-13,08:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-13,08:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,08:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,10:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,11:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-13,12:15,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,14:39,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,14:54,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-13,17:09,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-13,18:20,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-13,18:35,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2007-04-13,20:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-13,22:22,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2007-04-13,23:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-13,23:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,00:20,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-14,00:25,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-14,00:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,01:10,,F,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,01:50,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-14,02:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2007-04-14,02:03,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,03:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,07:22,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-14,07:57,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-14,08:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-14,08:55,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,09:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,09:10,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,09:21,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,09:35,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,10:20,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,11:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,11:08,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,12:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-14,12:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,13:00,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2007-04-14,13:05,,M,Hispanic,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,14:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,14:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,14:21,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-14,14:30,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,14:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,15:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,15:09,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,15:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,15:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,15:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2007-04-14,15:49,,M,White,Speeding,Speeding,TRUE,Reasonable Suspicion,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,15:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,16:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2007-04-14,16:23,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,16:30,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-14,18:34,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-14,18:40,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,18:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2007-04-14,21:45,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-14,22:50,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2007-04-15,00:01,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-15,00:10,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-15,00:11,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2007-04-15,00:50,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2007-04-15,01:35,,M,White,Equipment/Inspection Violation,Equipment,TRUE,Probable Cause,Citation,FALSE,16-30 Min,FALSE,Zone K1
RI,2007-04-15,01:37,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-15,01:47,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2007-04-15,02:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2007-04-15,03:23,,,,,,FALSE,,,,,FALSE,Zone X4
